"SNR","prop_relevant","TPR_lasso","TPR_selinf","FDR_lasso","FDR_selinf","num_sel_lasso","num_sel_selinf"
4,0.1,0.909090909090909,0.272727272727273,0.767441860465116,0.5,43,6
4,0.2,0.904761904761905,0.333333333333333,0.472222222222222,0,36,7
4,0.2,0.904761904761905,0.285714285714286,0.558139534883721,0,43,6
4,0.2,0.952380952380952,0.380952380952381,0.607843137254902,0.529411764705882,51,17
4,0.2,0.904761904761905,0.19047619047619,0.62,0,50,4
4,0.2,0.857142857142857,0.238095238095238,0.526315789473684,0.285714285714286,38,7
4,0.2,1,0.523809523809524,0.522727272727273,0,44,11
4,0.2,0.952380952380952,0.142857142857143,0.574468085106383,0.5,47,6
4,0.2,0.952380952380952,0.428571428571429,0.607843137254902,0.25,51,12
4,0.2,0.80952380952381,0.238095238095238,0.604651162790698,0.166666666666667,43,6
4,0.2,0.857142857142857,0.476190476190476,0.571428571428571,0.411764705882353,42,17
4,0.2,0.904761904761905,0.619047619047619,0.612244897959184,0.0714285714285714,49,14
4,0.2,0.857142857142857,0,0.63265306122449,1,49,1
4,0.2,1,0.380952380952381,0.611111111111111,0.333333333333333,54,12
4,0.2,0.904761904761905,0.523809523809524,0.441176470588235,0.0833333333333333,34,12
4,0.2,0.904761904761905,0.428571428571429,0.387096774193548,0.181818181818182,31,11
4,0.2,0.80952380952381,0.238095238095238,0.552631578947368,0.166666666666667,38,6
4,0.2,0.857142857142857,0.333333333333333,0.513513513513513,0,37,7
4,0.2,0.904761904761905,0.523809523809524,0.648148148148148,0,54,11
4,0.2,0.952380952380952,0.238095238095238,0.574468085106383,0.545454545454545,47,11
4,0.2,0.952380952380952,0.285714285714286,0.574468085106383,0.142857142857143,47,7
4,0.2,0.857142857142857,0.380952380952381,0.6,0.111111111111111,45,9
4,0.2,0.904761904761905,0.0476190476190476,0.683333333333333,0,60,1
4,0.2,0.857142857142857,0.0952380952380952,0.63265306122449,0.333333333333333,49,3
4,0.2,0.904761904761905,0.142857142857143,0.634615384615385,0,52,3
4,0.2,0.904761904761905,0.285714285714286,0.512820512820513,0.142857142857143,39,7
4,0.2,0.952380952380952,0.142857142857143,0.636363636363636,0,55,3
4,0.2,0.80952380952381,0.333333333333333,0.540540540540541,0,37,7
4,0.2,0.952380952380952,0.523809523809524,0.615384615384615,0.0833333333333333,52,12
4,0.2,0.952380952380952,0.19047619047619,0.642857142857143,0.555555555555556,56,9
4,0.2,0.904761904761905,0.19047619047619,0.547619047619048,0,42,4
4,0.2,0.857142857142857,0.238095238095238,0.560975609756098,0.166666666666667,41,6
4,0.2,1,0.571428571428571,0.511627906976744,0,43,12
4,0.2,0.952380952380952,0.0952380952380952,0.642857142857143,0,56,2
4,0.2,0.714285714285714,0.142857142857143,0.625,0,40,3
4,0.2,0.904761904761905,0.19047619047619,0.547619047619048,0.2,42,5
4,0.2,0.904761904761905,0.380952380952381,0.536585365853659,0.333333333333333,41,12
4,0.2,0.904761904761905,0.476190476190476,0.441176470588235,0.0909090909090909,34,11
4,0.2,0.904761904761905,0.333333333333333,0.472222222222222,0.5625,36,16
4,0.2,0.904761904761905,0.80952380952381,0.525,0.484848484848485,40,33
4,0.2,0.80952380952381,0.142857142857143,0.622222222222222,0.25,45,4
4,0.2,1,0.285714285714286,0.543478260869565,0,46,6
4,0.2,0.904761904761905,0.19047619047619,0.486486486486487,0.5,37,8
4,0.2,0.904761904761905,0.238095238095238,0.62,0.545454545454545,50,11
4,0.2,0.952380952380952,0.761904761904762,0.574468085106383,0.304347826086957,47,23
4,0.2,0.904761904761905,0.333333333333333,0.58695652173913,0,46,7
4,0.2,0.952380952380952,0.285714285714286,0.636363636363636,0.333333333333333,55,9
4,0.2,0.857142857142857,0.428571428571429,0.454545454545455,0,33,9
4,0.2,0.952380952380952,0.0476190476190476,0.565217391304348,0,46,1
4,0.2,0.857142857142857,0.0952380952380952,0.714285714285714,0,63,2
4,0.2,0.904761904761905,0.380952380952381,0.568181818181818,0.111111111111111,44,9
4,0.3,0.903225806451613,0.129032258064516,0.517241379310345,0,58,4
4,0.3,0.806451612903226,0.32258064516129,0.5,0,50,10
4,0.3,0.774193548387097,0.161290322580645,0.466666666666667,0.375,45,8
4,0.3,0.870967741935484,0.354838709677419,0.517857142857143,0.576923076923077,56,26
4,0.3,0.967741935483871,0.225806451612903,0.545454545454545,0.461538461538462,66,13
4,0.3,0.935483870967742,0.903225806451613,0.524590163934426,0.481481481481481,61,54
4,0.3,0.516129032258065,0.129032258064516,0.515151515151515,0.428571428571429,33,7
4,0.3,0.774193548387097,0.129032258064516,0.384615384615385,0,39,4
4,0.3,0.806451612903226,0.129032258064516,0.576271186440678,0,59,4
