"SNR","prop_relevant","TPR_lasso","TPR_selinf","FDR_lasso","FDR_selinf","num_sel_lasso","num_sel_selinf"
4,0.2,0.714285714285714,0.19047619047619,0.285714285714286,0.2,21,5
4,0.2,0.476190476190476,0.0952380952380952,0.230769230769231,0,13,2
4,0.2,0.428571428571429,0.0476190476190476,0.181818181818182,0,11,1
4,0.2,0.714285714285714,0.142857142857143,0.25,0.25,20,4
4,0.2,0.476190476190476,0,0.285714285714286,NA,14,0
4,0.2,0.428571428571429,0.0952380952380952,0.470588235294118,0.333333333333333,17,3
4,0.2,0.571428571428571,0.0476190476190476,0.25,0.5,16,2
4,0.2,0.523809523809524,0.0476190476190476,0.3125,0,16,1
4,0.2,0.619047619047619,0.0952380952380952,0.133333333333333,0,15,2
4,0.2,0.333333333333333,0.0952380952380952,0,0,7,2
4,0.2,0.666666666666667,0,0.176470588235294,NA,17,0
4,0.2,0.523809523809524,0.0952380952380952,0.0833333333333333,0,12,2
4,0.2,0.619047619047619,0.0476190476190476,0.235294117647059,0,17,1
4,0.2,0.428571428571429,0.0476190476190476,0,0,9,1
4,0.2,0.666666666666667,0.0952380952380952,0.222222222222222,0,18,2
4,0.2,0.619047619047619,0.0476190476190476,0.434782608695652,0,23,1
4,0.2,0.666666666666667,0.0476190476190476,0.0666666666666667,0.5,15,2
4,0.2,0.380952380952381,0.0476190476190476,0,0,8,1
4,0.2,0.333333333333333,0.0952380952380952,0,0,7,2
4,0.2,0.571428571428571,0.0476190476190476,0.333333333333333,0,18,1
4,0.2,0.285714285714286,0.0952380952380952,0,0,6,2
4,0.2,0.476190476190476,0.0476190476190476,0.285714285714286,0,14,1
4,0.2,0.666666666666667,0.0476190476190476,0.176470588235294,0,17,1
4,0.2,0.714285714285714,0,0.347826086956522,NA,23,0
4,0.2,0.476190476190476,0.0952380952380952,0.333333333333333,0,15,2
4,0.2,0.666666666666667,0,0.222222222222222,1,18,1
4,0.2,0.380952380952381,0.0952380952380952,0.111111111111111,0,9,2
4,0.2,0.333333333333333,0,0.3,NA,10,0
4,0.2,0.476190476190476,0.0476190476190476,0.285714285714286,0,14,1
4,0.2,0.761904761904762,0.476190476190476,0.272727272727273,0.230769230769231,22,13
4,0.2,0.571428571428571,0.0476190476190476,0.368421052631579,0.5,19,2
4,0.2,0.476190476190476,0.0952380952380952,0.230769230769231,0,13,2
4,0.2,0.571428571428571,0.285714285714286,0.2,0.333333333333333,15,9
4,0.2,0.285714285714286,0.0952380952380952,0,0,6,2
4,0.2,0.857142857142857,0.0952380952380952,0.333333333333333,0.333333333333333,27,3
4,0.2,0.714285714285714,0.142857142857143,0.25,0.4,20,5
4,0.2,0.428571428571429,0.0476190476190476,0.25,0,12,1
4,0.2,0.476190476190476,0.0476190476190476,0.285714285714286,0.5,14,2
4,0.2,0.619047619047619,0.0476190476190476,0.0714285714285714,0,14,1
4,0.2,0.80952380952381,0.0476190476190476,0.260869565217391,0,23,1
4,0.2,0.714285714285714,0.0476190476190476,0.166666666666667,0,18,1
4,0.2,0.619047619047619,0.0476190476190476,0.235294117647059,0.5,17,2
4,0.2,0.523809523809524,0.0952380952380952,0.0833333333333333,0,12,2
4,0.2,0.714285714285714,0.142857142857143,0.423076923076923,0,26,3
4,0.2,0.571428571428571,0.142857142857143,0.0769230769230769,0,13,3
4,0.2,0.619047619047619,0.0476190476190476,0,0,13,1
4,0.2,0.380952380952381,0.238095238095238,0.2,0.166666666666667,10,6
4,0.2,0.428571428571429,0.0476190476190476,0.1,0,10,1
4,0.2,0.428571428571429,0,0.181818181818182,NA,11,0
4,0.2,0.476190476190476,0.142857142857143,0.333333333333333,0.25,15,4
4,0.3,0.354838709677419,0.0645161290322581,0.153846153846154,0.333333333333333,13,3
4,0.3,0.451612903225806,0.032258064516129,0.222222222222222,0,18,1
4,0.3,0.483870967741935,0.0967741935483871,0.166666666666667,0,18,3
4,0.3,0.516129032258065,0,0.2,NA,20,0
4,0.3,0.419354838709677,0.0645161290322581,0.235294117647059,0.333333333333333,17,3
4,0.3,0.709677419354839,0.419354838709677,0.405405405405405,0.409090909090909,37,22
4,0.3,0.387096774193548,0.0645161290322581,0.25,0,16,2
4,0.3,0.387096774193548,0.129032258064516,0.2,0,15,4
4,0.3,0.32258064516129,0.0645161290322581,0.230769230769231,0,13,2
4,0.3,0.387096774193548,0.032258064516129,0.2,0,15,1
4,0.3,0.483870967741935,0.032258064516129,0.117647058823529,0,17,1
4,0.3,0.451612903225806,0.0645161290322581,0.176470588235294,0.333333333333333,17,3
4,0.3,0.67741935483871,0,0.461538461538462,NA,39,0
4,0.3,0.354838709677419,0.032258064516129,0.214285714285714,0,14,1
4,0.3,0.387096774193548,0.193548387096774,0.2,0.142857142857143,15,7
4,0.3,0.451612903225806,0.0967741935483871,0.176470588235294,0,17,3
4,0.3,0.548387096774194,0.0645161290322581,0.346153846153846,0,26,2
4,0.3,0.580645161290323,0,0.307692307692308,NA,26,0
4,0.3,0.516129032258065,0.0967741935483871,0.272727272727273,0,22,3
4,0.3,0.451612903225806,0.0645161290322581,0.125,0,16,2
4,0.3,0.516129032258065,0.032258064516129,0.304347826086957,0,23,1
4,0.3,0.387096774193548,0.0645161290322581,0.25,0.333333333333333,16,3
4,0.3,0.516129032258065,0.032258064516129,0.272727272727273,0,22,1
4,0.3,0.419354838709677,0,0.35,NA,20,0
4,0.3,0.32258064516129,0.0645161290322581,0,0,10,2
4,0.3,0.548387096774194,0.161290322580645,0.105263157894737,0,19,5
4,0.3,0.516129032258065,0,0.157894736842105,NA,19,0
4,0.3,0.548387096774194,0.032258064516129,0.32,0.5,25,2
4,0.3,0.483870967741935,0.129032258064516,0.25,0,20,4
4,0.3,0.387096774193548,0.0967741935483871,0.0769230769230769,0,13,3
4,0.3,0.612903225806452,0,0.05,NA,20,0
4,0.3,0.483870967741935,0.032258064516129,0.166666666666667,0,18,1
4,0.3,0.419354838709677,0,0.277777777777778,1,18,1
4,0.3,0.354838709677419,0.0645161290322581,0.0833333333333333,0,12,2
4,0.3,0.645161290322581,0.225806451612903,0.444444444444444,0.363636363636364,36,11
4,0.3,0.483870967741935,0.032258064516129,0.117647058823529,0,17,1
4,0.3,0.387096774193548,0.0645161290322581,0.0769230769230769,0,13,2
4,0.3,0.354838709677419,0,0.388888888888889,NA,18,0
4,0.3,0.32258064516129,0.225806451612903,0.166666666666667,0.222222222222222,12,9
4,0.3,0.387096774193548,0.129032258064516,0.294117647058824,0.333333333333333,17,6
4,0.3,0.548387096774194,0,0.346153846153846,NA,26,0
4,0.3,0.387096774193548,0.0645161290322581,0.0769230769230769,0,13,2
4,0.3,0.516129032258065,0.0967741935483871,0.2,0,20,3
4,0.3,0.580645161290323,0.0967741935483871,0.142857142857143,0.4,21,5
4,0.3,0.354838709677419,0.032258064516129,0.352941176470588,0,17,1
4,0.3,0.451612903225806,0,0.363636363636364,1,22,1
4,0.3,0.451612903225806,0.032258064516129,0.222222222222222,0,18,1
4,0.3,0.645161290322581,0.032258064516129,0.2,0,25,1
4,0.3,0.580645161290323,0.032258064516129,0.142857142857143,0,21,1
4,0.3,0.419354838709677,0.0967741935483871,0.235294117647059,0,17,3
