"SNR","prop_relevant","TPR_lasso","TPR_selinf","FDR_lasso","FDR_selinf","num_sel_lasso","num_sel_selinf"
2,0.1,0.636363636363636,0.545454545454545,0.125,0,8,6
2,0.1,1,0.636363636363636,0.0833333333333333,0.125,12,8
2,0.1,0.454545454545455,0.181818181818182,0.166666666666667,0,6,2
2,0.1,0.818181818181818,0.454545454545455,0.25,0,12,5
2,0.1,1,0.909090909090909,0.5,0.166666666666667,22,12
2,0.1,0.909090909090909,0.818181818181818,0.375,0.1,16,10
2,0.1,0.727272727272727,0.363636363636364,0.111111111111111,0,9,4
2,0.1,0.909090909090909,0.636363636363636,0.230769230769231,0,13,7
2,0.1,0.818181818181818,0.545454545454545,0.4,0.142857142857143,15,7
2,0.1,0.818181818181818,0.636363636363636,0,0,9,7
2,0.1,0.727272727272727,0.272727272727273,0.384615384615385,0,13,3
2,0.1,1,0.909090909090909,0.0833333333333333,0,12,10
2,0.1,0.909090909090909,0.545454545454545,0.230769230769231,0.142857142857143,13,7
2,0.1,0.727272727272727,0.454545454545455,0.111111111111111,0,9,5
2,0.1,0.909090909090909,0.818181818181818,0.411764705882353,0.1,17,10
2,0.1,0.818181818181818,0.272727272727273,0.1,0,10,3
2,0.1,0.727272727272727,0.545454545454545,0.428571428571429,0.25,14,8
2,0.1,0.818181818181818,0.454545454545455,0.4,0,15,5
2,0.1,0.909090909090909,0.727272727272727,0.230769230769231,0,13,8
2,0.1,0.909090909090909,0.636363636363636,0.375,0,16,7
2,0.1,0.818181818181818,0.545454545454545,0.1,0,10,6
2,0.1,1,0.636363636363636,0.3125,0.363636363636364,16,11
2,0.1,0.636363636363636,0.363636363636364,0,0,7,4
2,0.1,0.363636363636364,0.181818181818182,0,0,4,2
2,0.1,0.909090909090909,0.636363636363636,0.166666666666667,0,12,7
2,0.1,0.909090909090909,0.818181818181818,0.230769230769231,0,13,9
2,0.1,0.909090909090909,0.363636363636364,0.285714285714286,0,14,4
2,0.1,0.909090909090909,0.272727272727273,0.411764705882353,0.4,17,5
2,0.1,0.818181818181818,0.363636363636364,0.55,0,20,4
2,0.1,0.454545454545455,0.272727272727273,0.285714285714286,0,7,3
2,0.1,0.545454545454545,0.454545454545455,0.25,0,8,5
2,0.1,0.818181818181818,0.636363636363636,0.307692307692308,0,13,7
2,0.1,0.818181818181818,0.727272727272727,0.4375,0,16,8
2,0.1,1,0.818181818181818,0.56,0,25,9
2,0.1,0.909090909090909,0.818181818181818,0.0909090909090909,0,11,9
2,0.1,0.909090909090909,0.727272727272727,0.411764705882353,0,17,8
2,0.1,0.909090909090909,0.727272727272727,0.444444444444444,0,18,8
2,0.1,0.909090909090909,0.636363636363636,0.444444444444444,0,18,7
2,0.1,0.818181818181818,0.545454545454545,0.1,0,10,6
2,0.1,0.636363636363636,0.545454545454545,0,0,7,6
2,0.1,0.818181818181818,0.272727272727273,0.25,0,12,3
2,0.1,0.818181818181818,0.545454545454545,0.1,0,10,6
2,0.1,0.818181818181818,0.272727272727273,0.4,0,15,3
2,0.1,0.909090909090909,0.818181818181818,0.333333333333333,0.1,15,10
2,0.1,0.818181818181818,0.363636363636364,0,0,9,4
2,0.1,0.818181818181818,0.363636363636364,0.1,0,10,4
2,0.1,0.818181818181818,0.727272727272727,0,0,9,8
2,0.1,0.727272727272727,0.727272727272727,0.272727272727273,0,11,8
2,0.1,0.727272727272727,0.363636363636364,0.619047619047619,0.428571428571429,21,7
2,0.1,0.818181818181818,0.181818181818182,0.4375,0.333333333333333,16,3
2,0.2,0.523809523809524,0.285714285714286,0.0833333333333333,0,12,6
2,0.2,0.476190476190476,0.238095238095238,0.0909090909090909,0,11,5
2,0.2,0.761904761904762,0.19047619047619,0.428571428571429,0,28,4
2,0.2,0.428571428571429,0.142857142857143,0.181818181818182,0,11,3
2,0.2,0.761904761904762,0.380952380952381,0.384615384615385,0,26,8
2,0.2,0.571428571428571,0.19047619047619,0.333333333333333,0,18,4
2,0.2,0.666666666666667,0.285714285714286,0.363636363636364,0.142857142857143,22,7
2,0.2,0.523809523809524,0.19047619047619,0.476190476190476,0,21,4
2,0.2,0.523809523809524,0.142857142857143,0.0833333333333333,0,12,3
2,0.2,0.714285714285714,0.428571428571429,0.25,0,20,9
2,0.2,0.428571428571429,0.238095238095238,0,0,9,5
2,0.2,0.428571428571429,0.142857142857143,0.181818181818182,0,11,3
2,0.2,0.571428571428571,0.142857142857143,0.142857142857143,0,14,3
2,0.2,0.380952380952381,0.142857142857143,0.2,0,10,3
2,0.2,0.714285714285714,0.19047619047619,0.347826086956522,0,23,4
2,0.2,0.476190476190476,0.19047619047619,0.230769230769231,0,13,4
2,0.2,0.571428571428571,0.285714285714286,0.25,0,16,6
2,0.2,0.761904761904762,0.19047619047619,0.36,0.428571428571429,25,7
2,0.2,0.333333333333333,0.0476190476190476,0.3,0,10,1
2,0.2,0.619047619047619,0.142857142857143,0.277777777777778,0,18,3
2,0.2,0.428571428571429,0.0952380952380952,0.4375,0.333333333333333,16,3
2,0.2,0.380952380952381,0.142857142857143,0,0,8,3
2,0.2,0.80952380952381,0.380952380952381,0.346153846153846,0,26,8
2,0.2,0.714285714285714,0.238095238095238,0.423076923076923,0.166666666666667,26,6
2,0.2,0.571428571428571,0.0952380952380952,0.368421052631579,0.333333333333333,19,3
2,0.2,0.666666666666667,0.0952380952380952,0.125,0,16,2
2,0.2,0.523809523809524,0.142857142857143,0.388888888888889,0.25,18,4
2,0.2,0.428571428571429,0.19047619047619,0.1,0,10,4
2,0.2,0.571428571428571,0.142857142857143,0.142857142857143,0,14,3
2,0.2,0.476190476190476,0.142857142857143,0.0909090909090909,0,11,3
2,0.2,0.476190476190476,0.0952380952380952,0.0909090909090909,0,11,2
2,0.2,0.333333333333333,0,0.461538461538462,1,13,1
2,0.2,0.761904761904762,0.380952380952381,0.0588235294117647,0,17,8
2,0.2,0.571428571428571,0.238095238095238,0.2,0.166666666666667,15,6
2,0.2,0.476190476190476,0.285714285714286,0.375,0.25,16,8
2,0.2,0.714285714285714,0.19047619047619,0.166666666666667,0,18,4
2,0.2,0.428571428571429,0.0952380952380952,0.25,0.333333333333333,12,3
2,0.2,0.476190476190476,0.285714285714286,0.333333333333333,0,15,6
2,0.2,0.380952380952381,0.238095238095238,0.2,0.166666666666667,10,6
2,0.2,0.523809523809524,0.19047619047619,0.214285714285714,0,14,4
2,0.2,0.571428571428571,0.19047619047619,0.294117647058824,0,17,4
