"SNR","prop_relevant","TPR_lasso","TPR_selinf","FDR_lasso","FDR_selinf","num_sel_lasso","num_sel_selinf"
4,0.1,0.727272727272727,0.727272727272727,0.272727272727273,0,11,8
4,0.2,0.857142857142857,0.476190476190476,0.217391304347826,0,23,10
4,0.2,0.761904761904762,0.142857142857143,0.157894736842105,0.25,19,4
4,0.2,0.666666666666667,0.285714285714286,0.333333333333333,0,21,6
4,0.2,0.428571428571429,0.0476190476190476,0.4375,0,16,1
4,0.2,0.476190476190476,0.0952380952380952,0.285714285714286,0,14,2
4,0.2,0.380952380952381,0.142857142857143,0,0,8,3
4,0.2,0.619047619047619,0.142857142857143,0.380952380952381,0.25,21,4
4,0.2,0.619047619047619,0.285714285714286,0.0714285714285714,0,14,6
4,0.2,0.476190476190476,0.0476190476190476,0.333333333333333,0.5,15,2
4,0.2,0.333333333333333,0.142857142857143,0.125,0.25,8,4
4,0.2,0.761904761904762,0.238095238095238,0.157894736842105,0,19,5
4,0.2,0.380952380952381,0.0476190476190476,0.529411764705882,0.5,17,2
4,0.2,0.714285714285714,0.523809523809524,0.25,0.266666666666667,20,15
4,0.2,0.714285714285714,0.0476190476190476,0.482758620689655,0,29,1
4,0.2,0.619047619047619,0.428571428571429,0.380952380952381,0,21,9
4,0.2,0.571428571428571,0.19047619047619,0,0,12,4
4,0.2,0.761904761904762,0.142857142857143,0.304347826086957,0,23,3
4,0.2,0.666666666666667,0.238095238095238,0.222222222222222,0.166666666666667,18,6
4,0.2,0.380952380952381,0.19047619047619,0.272727272727273,0.2,11,5
4,0.2,0.523809523809524,0.19047619047619,0.214285714285714,0,14,4
4,0.2,0.761904761904762,0.380952380952381,0.272727272727273,0.111111111111111,22,9
4,0.2,0.476190476190476,0.0952380952380952,0.565217391304348,0,23,2
4,0.2,0.761904761904762,0.19047619047619,0.36,0,25,4
4,0.2,0.666666666666667,0.238095238095238,0.263157894736842,0.166666666666667,19,6
4,0.2,0.571428571428571,0.333333333333333,0.2,0,15,7
4,0.2,0.380952380952381,0.19047619047619,0.384615384615385,0,13,4
4,0.2,0.619047619047619,0.0476190476190476,0.409090909090909,0.5,22,2
4,0.2,0.428571428571429,0.19047619047619,0.4,0.2,15,5
4,0.2,0.571428571428571,0.142857142857143,0.4,0.25,20,4
4,0.2,0.666666666666667,0.19047619047619,0.363636363636364,0,22,4
4,0.2,0.523809523809524,0.428571428571429,0.153846153846154,0,13,9
4,0.2,0.666666666666667,0.476190476190476,0.176470588235294,0.166666666666667,17,12
4,0.2,0.619047619047619,0.285714285714286,0.380952380952381,0,21,6
4,0.2,0.666666666666667,0.333333333333333,0.222222222222222,0,18,7
4,0.2,0.380952380952381,0.0952380952380952,0.272727272727273,0.333333333333333,11,3
4,0.2,0.428571428571429,0.238095238095238,0.1,0,10,5
4,0.2,0.428571428571429,0.285714285714286,0.1,0,10,6
4,0.2,0.761904761904762,0.333333333333333,0.36,0.5,25,14
4,0.2,0.380952380952381,0.142857142857143,0,0,8,3
4,0.2,0.476190476190476,0.285714285714286,0.166666666666667,0,12,6
4,0.2,0.571428571428571,0.19047619047619,0.333333333333333,0,18,4
4,0.2,0.571428571428571,0.0476190476190476,0.0769230769230769,0,13,1
4,0.2,0.428571428571429,0.19047619047619,0.181818181818182,0,11,4
4,0.2,0.714285714285714,0.380952380952381,0.423076923076923,0.111111111111111,26,9
4,0.2,0.523809523809524,0.19047619047619,0.388888888888889,0.2,18,5
4,0.2,0.571428571428571,0.142857142857143,0.2,0.5,15,6
4,0.2,0.571428571428571,0.0952380952380952,0.2,0,15,2
4,0.2,0.428571428571429,0.19047619047619,0,0,9,4
4,0.2,0.523809523809524,0,0.352941176470588,NA,17,0
4,0.2,0.285714285714286,0.142857142857143,0.4,0.25,10,4
4,0.3,0.258064516129032,0.0645161290322581,0.384615384615385,0.333333333333333,13,3
4,0.3,0.32258064516129,0.032258064516129,0.230769230769231,0,13,1
4,0.3,0.516129032258065,0.129032258064516,0.2,0.2,20,5
4,0.3,0.387096774193548,0.0645161290322581,0.2,0,15,2
4,0.3,0.516129032258065,0.129032258064516,0.238095238095238,0.2,21,5
