"SNR","prop_relevant","TPR_lasso","TPR_selinf","FDR_lasso","FDR_selinf","num_sel_lasso","num_sel_selinf"
4,0.3,0.709677419354839,0.258064516129032,0.214285714285714,0.111111111111111,28,9
4,0.3,0.580645161290323,0.129032258064516,0.307692307692308,0,26,4
4,0.3,0.483870967741935,0.0967741935483871,0.166666666666667,0,18,3
4,0.3,0.612903225806452,0.258064516129032,0.24,0.111111111111111,25,9
4,0.3,0.483870967741935,0.290322580645161,0.318181818181818,0.25,22,12
4,0.3,0.387096774193548,0.0645161290322581,0.142857142857143,0,14,2
4,0.3,0.483870967741935,0.0645161290322581,0.25,0.5,20,4
4,0.3,0.387096774193548,0.0967741935483871,0.142857142857143,0,14,3
4,0.3,0.451612903225806,0.0645161290322581,0.263157894736842,0,19,2
4,0.3,0.483870967741935,0.0645161290322581,0.117647058823529,0,17,2
4,0.3,0.516129032258065,0.193548387096774,0.238095238095238,0,21,6
4,0.3,0.451612903225806,0.0967741935483871,0.333333333333333,0,21,3
4,0.3,0.419354838709677,0.225806451612903,0.409090909090909,0,22,7
4,0.3,0.387096774193548,0.0645161290322581,0.25,0,16,2
4,0.3,0.32258064516129,0.032258064516129,0,0,10,1
4,0.3,0.451612903225806,0.0645161290322581,0.176470588235294,0,17,2
4,0.3,0.419354838709677,0.0967741935483871,0,0,13,3
4,0.3,0.67741935483871,0.161290322580645,0.16,0,25,5
4,0.3,0.548387096774194,0.354838709677419,0.291666666666667,0,24,11
4,0.3,0.67741935483871,0.032258064516129,0.25,0,28,1
4,0.3,0.419354838709677,0.0967741935483871,0.277777777777778,0,18,3
4,0.3,0.387096774193548,0.0967741935483871,0.0769230769230769,0,13,3
4,0.3,0.354838709677419,0.0645161290322581,0.352941176470588,0,17,2
4,0.3,0.354838709677419,0.193548387096774,0.153846153846154,0.142857142857143,13,7
4,0.3,0.387096774193548,0.129032258064516,0.2,0,15,4
4,0.3,0.354838709677419,0.129032258064516,0.266666666666667,0,15,4
4,0.3,0.451612903225806,0.0967741935483871,0.125,0.25,16,4
4,0.3,0.290322580645161,0.0645161290322581,0.307692307692308,0,13,2
4,0.3,0.354838709677419,0.032258064516129,0.153846153846154,0,13,1
4,0.3,0.483870967741935,0.193548387096774,0.166666666666667,0,18,6
4,0.3,0.193548387096774,0.032258064516129,0.25,0.5,8,2
4,0.3,0.32258064516129,0.0645161290322581,0.230769230769231,0,13,2
4,0.3,0.612903225806452,0.129032258064516,0.173913043478261,0,23,4
4,0.3,0.580645161290323,0.258064516129032,0.217391304347826,0,23,8
4,0.3,0.290322580645161,0.0967741935483871,0.1,0,10,3
4,0.3,0.387096774193548,0.129032258064516,0,0,12,4
4,0.3,0.419354838709677,0.0645161290322581,0.235294117647059,0,17,2
4,0.3,0.32258064516129,0.0645161290322581,0.285714285714286,0.333333333333333,14,3
4,0.3,0.580645161290323,0.580645161290323,0.1,0.1,20,20
4,0.3,0.548387096774194,0.193548387096774,0.19047619047619,0,21,6
4,0.3,0.387096774193548,0.032258064516129,0.333333333333333,0.5,18,2
