"SNR","prop_relevant","TPR_lasso","TPR_selinf","FDR_lasso","FDR_selinf","num_sel_lasso","num_sel_selinf"
4,0.05,1,1,0.4,0.142857142857143,10,7
4,0.05,0.666666666666667,0.5,0.428571428571429,0,7,3
4,0.05,0.833333333333333,0.833333333333333,0.583333333333333,0,12,5
4,0.05,0.833333333333333,0.833333333333333,0.5,0,10,5
4,0.05,1,1,0.4,0,10,6
4,0.05,0.833333333333333,0.833333333333333,0.722222222222222,0.285714285714286,18,7
4,0.05,0.833333333333333,0.833333333333333,0.5,0,10,5
4,0.05,0.833333333333333,0.833333333333333,0.545454545454545,0.166666666666667,11,6
4,0.05,1,1,0.6,0.142857142857143,15,7
4,0.05,1,1,0.5,0,12,6
4,0.05,1,1,0.4,0,10,6
4,0.05,0.833333333333333,0.833333333333333,0.285714285714286,0,7,5
4,0.05,0.833333333333333,0.833333333333333,0.5,0,10,5
4,0.05,0.833333333333333,0.833333333333333,0.285714285714286,0,7,5
4,0.05,0.833333333333333,0.833333333333333,0.375,0.166666666666667,8,6
4,0.05,0.833333333333333,0.833333333333333,0.545454545454545,0.285714285714286,11,7
4,0.05,0.833333333333333,0.833333333333333,0.5,0.166666666666667,10,6
4,0.05,1,1,0.4,0.142857142857143,10,7
4,0.05,1,1,0.454545454545455,0.142857142857143,11,7
4,0.05,0.833333333333333,0.833333333333333,0.5,0,10,5
4,0.05,0.666666666666667,0.666666666666667,0.428571428571429,0,7,4
4,0.05,0.666666666666667,0.666666666666667,0.428571428571429,0,7,4
4,0.05,1,1,0.333333333333333,0,9,6
4,0.05,1,1,0.454545454545455,0,11,6
4,0.05,1,1,0,0,6,6
4,0.05,0.833333333333333,0.833333333333333,0.545454545454545,0,11,5
4,0.05,0.833333333333333,0.833333333333333,0.285714285714286,0.166666666666667,7,6
4,0.05,0.666666666666667,0.666666666666667,0.2,0,5,4
4,0.05,1,1,0.5,0.25,12,8
4,0.05,1,1,0.142857142857143,0,7,6
4,0.05,1,0.833333333333333,0.454545454545455,0.285714285714286,11,7
4,0.05,0.833333333333333,0.833333333333333,0.444444444444444,0,9,5
4,0.05,0.666666666666667,0.666666666666667,0,0,4,4
4,0.05,0.666666666666667,0.666666666666667,0.428571428571429,0,7,4
4,0.05,1,1,0.454545454545455,0,11,6
4,0.05,1,1,0.538461538461538,0,13,6
4,0.05,1,1,0.333333333333333,0.142857142857143,9,7
4,0.05,1,1,0.454545454545455,0,11,6
4,0.05,1,1,0.4,0.142857142857143,10,7
4,0.05,0.833333333333333,0.833333333333333,0.375,0,8,5
4,0.05,0.833333333333333,0.833333333333333,0.166666666666667,0,6,5
4,0.05,1,1,0.25,0,8,6
4,0.05,0.666666666666667,0.666666666666667,0.333333333333333,0.2,6,5
4,0.05,1,1,0.25,0,8,6
4,0.05,0.833333333333333,0.833333333333333,0.166666666666667,0,6,5
4,0.05,0.833333333333333,0.833333333333333,0.583333333333333,0,12,5
4,0.05,1,1,0.538461538461538,0,13,6
4,0.05,0.833333333333333,0.833333333333333,0.5,0,10,5
4,0.05,0.666666666666667,0.666666666666667,0,0,4,4
4,0.05,0.833333333333333,0.833333333333333,0.285714285714286,0,7,5
4,0.1,0.636363636363636,0.181818181818182,0.416666666666667,0.333333333333333,12,3
4,0.1,0.545454545454545,0.454545454545455,0.538461538461538,0.166666666666667,13,6
4,0.1,0.818181818181818,0.545454545454545,0.25,0,12,6
4,0.1,0.818181818181818,0.272727272727273,0.4375,0.25,16,4
4,0.1,0.727272727272727,0.454545454545455,0.384615384615385,0.444444444444444,13,9
4,0.1,0.454545454545455,0.272727272727273,0.375,0.5,8,6
4,0.1,0.727272727272727,0.636363636363636,0.384615384615385,0,13,7
4,0.1,0.454545454545455,0.454545454545455,0.285714285714286,0.166666666666667,7,6
4,0.1,0.545454545454545,0.545454545454545,0.142857142857143,0,7,6
4,0.1,0.545454545454545,0.363636363636364,0.5,0.2,12,5
4,0.1,0.818181818181818,0.181818181818182,0.4375,0.333333333333333,16,3
4,0.1,0.636363636363636,0.454545454545455,0.533333333333333,0.166666666666667,15,6
4,0.1,0.727272727272727,0.454545454545455,0.428571428571429,0.285714285714286,14,7
4,0.1,0.727272727272727,0.545454545454545,0.428571428571429,0.142857142857143,14,7
4,0.1,0.727272727272727,0.363636363636364,0.428571428571429,0,14,4
4,0.1,0.636363636363636,0.545454545454545,0.5,0,14,6
4,0.1,0.727272727272727,0.727272727272727,0.428571428571429,0.2,14,10
4,0.1,0.636363636363636,0.636363636363636,0.222222222222222,0.125,9,8
4,0.1,0.818181818181818,0.545454545454545,0.526315789473684,0.25,19,8
4,0.1,0.727272727272727,0.545454545454545,0.384615384615385,0,13,6
4,0.1,0.727272727272727,0.454545454545455,0.384615384615385,0,13,5
4,0.1,0.636363636363636,0.272727272727273,0.533333333333333,0,15,3
4,0.1,0.454545454545455,0.454545454545455,0,0,5,5
4,0.1,0.636363636363636,0.545454545454545,0.125,0,8,6
4,0.1,0.636363636363636,0.272727272727273,0.3,0,10,3
4,0.1,0.454545454545455,0.272727272727273,0.5,0,10,3
4,0.1,0.636363636363636,0.636363636363636,0.222222222222222,0.125,9,8
4,0.1,0.545454545454545,0.363636363636364,0.333333333333333,0,9,4
4,0.1,0.727272727272727,0.727272727272727,0.555555555555556,0,18,8
4,0.1,0.727272727272727,0.454545454545455,0.333333333333333,0,12,5
4,0.1,0.454545454545455,0.181818181818182,0.583333333333333,0.333333333333333,12,3
4,0.1,0.363636363636364,0.363636363636364,0.333333333333333,0.2,6,5
